CustomerId,R_score,F_score,M_score,Cluster_Label,Customer_Category
Cust-04977,39.78445,51.272,45.612,3,4. At Risk
Cust-04978,66.04457,51.272,70.698,4,2. Potential Loyal
Cust-04979,84.23512,94.428,82.53,5,1. Loyal
Cust-04980,45.02707,51.272,32.049,1,6. Dormant
Cust-04981,76.3707,77.236,67.067,2,3. Need Attention
Cust-04982,11.35984,16.241,17.653,0,7. Lost
Cust-04983,94.66732,79.162,74.732,5,1. Loyal
Cust-04984,88.1108,92.309,93.651,5,1. Loyal
Cust-04985,43.49601,51.272,57.026,3,4. At Risk
Cust-04986,76.98712,51.272,75.466,4,2. Potential Loyal
Cust-04987,71.1621,82.337,89.698,5,1. Loyal
Cust-04988,11.56098,41.855,48.469,6,5. One-Time Buy
Cust-04989,56.28684,30.522,10.457,1,6. Dormant
Cust-04990,59.43401,91.877,79.673,2,3. Need Attention
Cust-04991,20.91343,51.272,70.442,3,4. At Risk
Cust-04992,50.65795,96.257,94.604,2,3. Need Attention
Cust-04993,94.66732,80.859,68.784,5,1. Loyal
Cust-04994,80.06625,58.376,42.646,4,2. Potential Loyal
Cust-04995,66.59895,77.236,55.134,4,2. Potential Loyal
Cust-04996,52.25406,98.784,98.076,2,3. Need Attention
Cust-04997,11.53896,16.241,21.886,0,7. Lost
Cust-04998,45.02707,30.522,15.968,1,6. Dormant
Cust-04999,98.93226,99.147,99.408,5,1. Loyal
Cust-05000,47.55681,90.146,94.234,2,3. Need Attention
Cust-05001,23.07392,58.376,66.246,3,4. At Risk
Cust-05002,49.58321,58.376,39.251,3,4. At Risk
Cust-05003,78.24999,91.386,96.558,5,1. Loyal
Cust-05004,87.27922,51.272,80.908,4,2. Potential Loyal
Cust-05005,47.14153,68.422,63.958,3,4. At Risk
Cust-05006,84.97263,95.601,94.842,5,1. Loyal
Cust-05007,88.1108,84.536,73.425,5,1. Loyal
Cust-05008,66.04457,79.162,63.454,2,3. Need Attention
Cust-05009,78.6913,72.023,31.581,4,2. Potential Loyal
Cust-05010,65.45216,90.146,93.488,2,3. Need Attention
Cust-05011,76.3707,89.302,90.634,5,1. Loyal
Cust-05012,96.74475,94.083,92.604,5,1. Loyal
Cust-05013,38.63366,86.274,63.206,2,3. Need Attention
Cust-05014,48.10319,79.162,93.176,2,3. Need Attention
Cust-05015,66.04457,58.376,42.46,4,2. Potential Loyal
Cust-05016,68.86051,63.962,77.065,2,3. Need Attention
Cust-05017,92.89009,63.962,75.011,4,2. Potential Loyal
Cust-05018,89.7049,90.505,85.281,5,1. Loyal
Cust-05019,80.99689,95.993,97.056,5,1. Loyal
Cust-05020,95.658,99.074,99.648,5,1. Loyal
Cust-05021,92.09054,97.924,97.308,5,1. Loyal
Cust-05022,37.74805,77.236,58.568,3,4. At Risk
Cust-05023,82.14568,58.376,53.394,4,2. Potential Loyal
Cust-05024,87.27922,51.272,20.339,1,6. Dormant
Cust-05025,60.19453,58.376,30.099,1,6. Dormant
Cust-05026,71.61742,93.211,73.648,5,1. Loyal
Cust-05027,50.40378,88.323,96.062,2,3. Need Attention
Cust-05028,45.43935,83.516,89.563,2,3. Need Attention
Cust-05029,62.04781,79.162,74.283,2,3. Need Attention
Cust-05030,47.71392,68.422,88.892,2,3. Need Attention
Cust-05031,45.23221,41.855,81.928,3,4. At Risk
Cust-05032,84.23512,82.337,90.732,5,1. Loyal
Cust-05033,91.31201,92.309,78.689,5,1. Loyal
Cust-05034,41.64373,41.855,57.601,3,4. At Risk
Cust-05035,77.66159,90.905,98.596,5,1. Loyal
Cust-05036,88.1108,95.01,95.808,5,1. Loyal
Cust-05037,47.14153,63.962,80.698,2,3. Need Attention
Cust-05038,61.55647,58.376,42.617,4,2. Potential Loyal
Cust-05039,80.54558,92.309,95.848,5,1. Loyal
Cust-05040,42.93763,41.855,66.831,3,4. At Risk
Cust-05041,84.97263,90.905,96.534,5,1. Loyal
Cust-05042,67.3925,77.236,82.342,2,3. Need Attention
Cust-05043,64.91379,58.376,61.934,4,2. Potential Loyal
Cust-05044,62.04781,96.469,97.948,2,3. Need Attention
Cust-05045,12.68976,63.962,74.227,3,4. At Risk
Cust-05046,29.31323,90.146,87.321,2,3. Need Attention
Cust-05047,60.19453,80.859,75.405,2,3. Need Attention
Cust-05048,65.18398,82.337,85.414,2,3. Need Attention
Cust-05049,75.20689,58.376,55.067,4,2. Potential Loyal
Cust-05050,76.3707,58.376,66.375,4,2. Potential Loyal
Cust-05051,11.52195,16.241,8.952,0,7. Lost
Cust-05052,86.45966,74.91,85.786,5,1. Loyal
Cust-05053,98.05966,99.428,99.198,5,1. Loyal
Cust-05054,84.23512,74.91,75.592,5,1. Loyal
Cust-05055,66.04457,68.422,59.213,4,2. Potential Loyal
Cust-05056,59.80426,41.855,21.283,1,6. Dormant
Cust-05057,49.01982,30.522,65.202,3,4. At Risk
Cust-05058,57.90495,72.023,90.974,2,3. Need Attention
Cust-05059,22.12927,58.376,69.259,3,4. At Risk
Cust-05060,79.1346,92.648,98.194,5,1. Loyal
Cust-05061,76.98712,96.39,95.968,5,1. Loyal
Cust-05062,67.3925,93.91,89.132,5,1. Loyal
Cust-05063,35.96081,41.855,18.717,1,6. Dormant
Cust-05064,77.66159,93.708,93.078,5,1. Loyal
Cust-05065,67.14133,82.337,91.921,2,3. Need Attention
Cust-05066,45.86365,63.962,32.215,3,4. At Risk
Cust-05067,70.39457,41.855,21.925,1,6. Dormant
Cust-05068,87.27922,41.855,11.633,1,6. Dormant
Cust-05069,76.3707,94.729,94.094,5,1. Loyal
Cust-05070,79.1346,72.023,72.723,2,3. Need Attention
Cust-05071,55.09502,89.302,90.428,2,3. Need Attention
Cust-05072,65.45216,72.023,85.836,2,3. Need Attention
Cust-05073,50.13559,79.162,81.792,2,3. Need Attention
Cust-05074,78.6913,58.376,68.637,4,2. Potential Loyal
Cust-05075,52.25406,63.962,68.27,2,3. Need Attention
Cust-05076,12.7538,30.522,47.1,6,5. One-Time Buy
Cust-05077,94.66732,72.023,82.746,5,1. Loyal
Cust-05078,61.06714,74.91,72.73,2,3. Need Attention
Cust-05079,66.87014,51.272,38.395,4,2. Potential Loyal
Cust-05080,91.31201,63.962,55.105,4,2. Potential Loyal
Cust-05081,15.01836,30.522,36.261,6,5. One-Time Buy
Cust-05082,69.57801,68.422,71.648,2,3. Need Attention
Cust-05083,70.39457,85.466,80.318,2,3. Need Attention
Cust-05084,82.14568,77.236,87.902,5,1. Loyal
Cust-05085,94.66732,98.516,98.822,5,1. Loyal
Cust-05086,85.71214,88.323,87.12,5,1. Loyal
Cust-05087,55.98163,30.522,73.872,3,4. At Risk
Cust-05088,13.59438,72.023,67.974,3,4. At Risk
Cust-05089,91.31201,98.069,98.918,5,1. Loyal
Cust-05090,28.21347,51.272,27.474,1,6. Dormant
Cust-05091,72.53905,77.236,52.465,4,2. Potential Loyal
Cust-05092,62.04781,84.536,86.0,2,3. Need Attention
Cust-05093,91.31201,97.0,93.982,5,1. Loyal
Cust-05094,89.7049,90.905,88.592,5,1. Loyal
Cust-05095,79.1346,96.856,94.252,5,1. Loyal
Cust-05096,12.62971,51.272,43.541,3,4. At Risk
Cust-05097,89.7049,89.751,57.163,5,1. Loyal
Cust-05098,88.90935,96.953,96.89,5,1. Loyal
Cust-05099,88.1108,97.404,96.786,5,1. Loyal
Cust-05100,53.35882,74.91,90.184,2,3. Need Attention
Cust-05101,63.83104,90.505,82.504,2,3. Need Attention
Cust-05102,36.54321,63.962,54.294,3,4. At Risk
Cust-05103,85.71214,72.023,75.298,5,1. Loyal
Cust-05104,11.64504,68.422,40.152,3,4. At Risk
Cust-05105,52.81044,51.272,63.124,3,4. At Risk
Cust-05106,51.69867,51.272,56.319,3,4. At Risk
Cust-05107,86.45966,97.0,98.402,5,1. Loyal
Cust-05108,93.74268,72.023,52.597,4,2. Potential Loyal
Cust-05109,63.54985,58.376,81.988,2,3. Need Attention
Cust-05110,52.25406,30.522,22.542,1,6. Dormant
Cust-05111,55.38622,94.428,95.654,2,3. Need Attention
Cust-05112,58.25219,84.536,84.844,2,3. Need Attention
Cust-05113,81.51625,91.877,95.234,5,1. Loyal
Cust-05114,93.74268,68.422,83.098,5,1. Loyal
Cust-05115,92.89009,79.162,76.556,5,1. Loyal
Cust-05116,46.31796,74.91,80.446,2,3. Need Attention
Cust-05117,83.51563,77.236,75.428,5,1. Loyal
Cust-05118,62.04781,77.236,79.748,2,3. Need Attention
Cust-05119,80.99689,95.01,72.299,5,1. Loyal
Cust-05120,81.51625,87.024,62.323,5,1. Loyal
Cust-05121,72.08074,51.272,38.819,4,2. Potential Loyal
Cust-05122,66.33477,87.727,88.53,2,3. Need Attention
Cust-05123,84.23512,82.337,86.847,5,1. Loyal
Cust-05124,56.89025,87.727,70.352,2,3. Need Attention
Cust-05125,98.05966,92.933,98.074,5,1. Loyal
Cust-05126,80.99689,80.859,86.835,5,1. Loyal
Cust-05127,86.45966,90.505,91.08,5,1. Loyal
Cust-05128,74.60448,63.962,15.058,1,6. Dormant
Cust-05129,67.14133,51.272,58.658,4,2. Potential Loyal
Cust-05130,98.05966,99.712,99.41,5,1. Loyal
Cust-05131,95.658,94.586,93.128,5,1. Loyal
Cust-05132,38.4125,41.855,66.413,3,4. At Risk
Cust-05133,92.89009,90.505,95.636,5,1. Loyal
Cust-05134,62.98346,87.727,86.402,2,3. Need Attention
Cust-05135,72.53905,41.855,26.248,1,6. Dormant
Cust-05136,83.51563,82.337,23.26,4,2. Potential Loyal
Cust-05137,11.82516,30.522,59.279,6,5. One-Time Buy
Cust-05138,88.1108,91.877,92.666,5,1. Loyal
Cust-05139,36.92648,63.962,76.411,3,4. At Risk
Cust-05140,46.97341,41.855,80.052,3,4. At Risk
Cust-05141,96.74475,98.643,96.09,5,1. Loyal
Cust-05142,11.41688,16.241,22.008,0,7. Lost
Cust-05143,36.13293,80.859,88.982,2,3. Need Attention
Cust-05144,80.99689,80.859,79.514,5,1. Loyal
Cust-05145,76.3707,91.877,98.264,5,1. Loyal
Cust-05146,65.74136,72.023,73.859,2,3. Need Attention
Cust-05147,98.93226,72.023,76.009,5,1. Loyal
Cust-05148,99.86491,41.855,58.036,4,2. Potential Loyal
Cust-05149,79.1346,96.856,92.266,5,1. Loyal
Cust-05150,92.89009,80.859,77.98,5,1. Loyal
Cust-05151,27.26982,93.708,97.004,2,3. Need Attention
Cust-05152,61.55647,87.727,96.584,2,3. Need Attention
Cust-05153,80.54558,94.083,91.268,5,1. Loyal
Cust-05154,54.07931,63.962,64.782,3,4. At Risk
Cust-05155,20.78634,41.855,52.215,6,5. One-Time Buy
Cust-05156,73.0364,92.648,97.752,5,1. Loyal
Cust-05157,55.09502,90.505,96.346,2,3. Need Attention
Cust-05158,88.1108,98.761,98.854,5,1. Loyal
Cust-05159,47.14153,58.376,78.602,2,3. Need Attention
Cust-05160,99.21046,98.906,99.136,5,1. Loyal
Cust-05161,82.14568,91.877,86.085,5,1. Loyal
Cust-05162,75.78429,83.516,81.196,5,1. Loyal
Cust-05163,55.38622,51.272,52.969,3,4. At Risk
Cust-05164,62.98346,82.337,90.778,2,3. Need Attention
Cust-05165,51.96886,51.272,62.863,3,4. At Risk
Cust-05166,51.18932,86.274,92.874,2,3. Need Attention
Cust-05167,14.38793,51.272,77.7,3,4. At Risk
Cust-05168,43.49601,83.516,78.43,2,3. Need Attention
Cust-05169,96.74475,97.946,98.774,5,1. Loyal
Cust-05170,65.45216,82.337,89.276,2,3. Need Attention
Cust-05171,99.21046,97.59,97.652,5,1. Loyal
Cust-05172,70.00731,72.023,83.93,2,3. Need Attention
Cust-05173,73.54675,88.323,92.396,5,1. Loyal
Cust-05174,66.87014,74.91,82.999,2,3. Need Attention
Cust-05175,71.1621,89.751,92.518,5,1. Loyal
Cust-05176,43.30788,51.272,36.151,1,6. Dormant
Cust-05177,62.40806,51.272,75.394,2,3. Need Attention
Cust-05178,50.13559,68.422,34.589,3,4. At Risk
Cust-05179,15.27354,30.522,34.462,6,5. One-Time Buy
Cust-05180,98.05966,99.413,98.946,5,1. Loyal
Cust-05181,65.18398,68.422,16.417,1,6. Dormant
Cust-05182,84.23512,97.359,98.03,5,1. Loyal
Cust-05183,50.91813,41.855,53.746,3,4. At Risk
Cust-05184,95.658,74.91,74.878,5,1. Loyal
Cust-05185,53.58497,63.962,79.686,2,3. Need Attention
Cust-05186,67.64267,51.272,19.288,1,6. Dormant
Cust-05187,71.61742,97.243,93.454,5,1. Loyal
Cust-05188,64.11224,68.422,74.944,2,3. Need Attention
Cust-05189,63.54985,89.302,79.123,2,3. Need Attention
Cust-05190,80.06625,95.82,94.3,5,1. Loyal
Cust-05191,13.93962,41.855,29.32,6,5. One-Time Buy
Cust-05192,83.51563,58.376,39.731,4,2. Potential Loyal
Cust-05193,72.53905,58.376,76.77,2,3. Need Attention
Cust-05194,70.00731,84.536,94.24,5,1. Loyal
Cust-05195,67.3925,63.962,79.552,2,3. Need Attention
Cust-05196,91.31201,98.437,98.75,5,1. Loyal
Cust-05197,68.16704,51.272,53.219,4,2. Potential Loyal
Cust-05198,48.57752,51.272,24.545,1,6. Dormant
Cust-05199,95.658,93.91,95.32,5,1. Loyal
Cust-05200,76.98712,92.309,96.634,5,1. Loyal
Cust-05201,59.43401,68.422,62.244,2,3. Need Attention
Cust-05202,44.41665,41.855,58.369,3,4. At Risk
Cust-05203,93.74268,94.428,94.16,5,1. Loyal
Cust-05204,62.40806,96.906,92.17,2,3. Need Attention
Cust-05205,85.71214,96.257,95.828,5,1. Loyal
Cust-05206,96.74475,99.976,99.94,5,1. Loyal
Cust-05207,99.45562,98.263,98.666,5,1. Loyal
Cust-05208,24.26975,41.855,37.204,6,5. One-Time Buy
Cust-05209,47.71392,58.376,60.303,3,4. At Risk
Cust-05210,99.68478,97.859,98.66,5,1. Loyal
Cust-05211,95.658,98.498,98.19,5,1. Loyal
Cust-05212,63.54985,58.376,75.457,2,3. Need Attention
Cust-05213,79.1346,58.376,65.449,4,2. Potential Loyal
Cust-05214,96.74475,82.337,59.752,4,2. Potential Loyal
Cust-05215,13.07102,51.272,58.135,3,4. At Risk
Cust-05216,65.18398,68.422,40.791,4,2. Potential Loyal
Cust-05217,84.97263,97.552,98.416,5,1. Loyal
Cust-05218,70.75582,58.376,58.28,4,2. Potential Loyal
Cust-05219,45.43935,30.522,46.21,6,5. One-Time Buy
Cust-05220,71.61742,72.023,61.392,4,2. Potential Loyal
Cust-05221,57.90495,58.376,52.262,4,2. Potential Loyal
Cust-05222,79.1346,98.677,99.534,5,1. Loyal
Cust-05223,48.57752,68.422,25.425,1,6. Dormant
Cust-05224,11.62602,16.241,31.827,0,7. Lost
Cust-05225,90.50045,72.023,80.756,5,1. Loyal
Cust-05226,13.97865,30.522,73.827,6,5. One-Time Buy
Cust-05227,99.21046,98.397,99.44,5,1. Loyal
Cust-05228,11.43789,16.241,59.456,6,5. One-Time Buy
Cust-05229,86.45966,92.648,89.689,5,1. Loyal
Cust-05230,64.91379,80.859,80.49,2,3. Need Attention
Cust-05231,98.05966,99.978,99.934,5,1. Loyal
Cust-05232,87.27922,58.376,77.956,4,2. Potential Loyal
Cust-05233,48.79167,41.855,18.874,1,6. Dormant
Cust-05234,26.87054,30.522,51.465,6,5. One-Time Buy
Cust-05235,24.7811,83.516,93.506,2,3. Need Attention
Cust-05236,79.58792,58.376,75.321,4,2. Potential Loyal
Cust-05237,53.75009,90.905,94.567,2,3. Need Attention
Cust-05238,66.33477,72.023,86.268,2,3. Need Attention
Cust-05239,76.98712,79.162,87.694,5,1. Loyal
Cust-05240,15.30856,41.855,28.721,6,5. One-Time Buy
Cust-05241,52.81044,77.236,72.212,2,3. Need Attention
Cust-05242,47.42272,63.962,41.775,3,4. At Risk
Cust-05243,48.79167,51.272,85.442,2,3. Need Attention
Cust-05244,50.13559,41.855,51.93,3,4. At Risk
Cust-05245,92.09054,87.024,63.616,5,1. Loyal
Cust-05246,39.78445,68.422,88.816,2,3. Need Attention
Cust-05247,70.00731,51.272,79.271,2,3. Need Attention
Cust-05248,92.89009,72.023,78.943,5,1. Loyal
Cust-05249,71.61742,58.376,35.027,4,2. Potential Loyal
Cust-05250,45.02707,41.855,63.473,3,4. At Risk
Cust-05251,84.23512,84.536,72.514,5,1. Loyal
Cust-05252,62.98346,63.962,69.186,2,3. Need Attention
Cust-05253,85.71214,58.376,23.683,4,2. Potential Loyal
Cust-05254,60.19453,84.536,93.004,2,3. Need Attention
Cust-05255,93.74268,89.751,94.136,5,1. Loyal
Cust-05256,96.74475,98.242,97.632,5,1. Loyal
Cust-05257,99.86491,97.783,97.846,5,1. Loyal
Cust-05258,54.80181,30.522,23.165,1,6. Dormant
Cust-05259,11.50394,16.241,28.786,0,7. Lost
Cust-05260,79.1346,82.337,84.857,5,1. Loyal
Cust-05261,64.91379,74.91,78.825,2,3. Need Attention
Cust-05262,11.46091,16.241,2.02,0,7. Lost
Cust-05263,20.35605,58.376,80.573,3,4. At Risk
Cust-05264,66.59895,95.01,96.956,5,1. Loyal
Cust-05265,90.50045,99.566,99.232,5,1. Loyal
Cust-05266,83.51563,72.023,77.89,5,1. Loyal
Cust-05267,45.86365,77.236,49.42,3,4. At Risk
Cust-05268,79.58792,88.83,86.016,5,1. Loyal
Cust-05269,62.04781,68.422,76.966,2,3. Need Attention
Cust-05270,65.74136,74.91,91.03,2,3. Need Attention
Cust-05271,92.89009,74.91,84.346,5,1. Loyal
Cust-05272,57.55271,63.962,62.903,2,3. Need Attention
Cust-05273,92.89009,80.859,74.982,5,1. Loyal
Cust-05274,83.51563,93.708,87.588,5,1. Loyal
Cust-05275,53.58497,58.376,86.758,2,3. Need Attention
Cust-05276,74.04609,79.162,52.319,4,2. Potential Loyal
Cust-05277,70.00731,51.272,89.736,2,3. Need Attention
Cust-05278,58.62545,82.337,65.964,2,3. Need Attention
Cust-05279,75.20689,74.91,72.223,2,3. Need Attention
Cust-05280,80.54558,63.962,25.779,4,2. Potential Loyal
Cust-05281,64.11224,72.023,76.788,2,3. Need Attention
Cust-05282,42.07603,30.522,37.862,6,5. One-Time Buy
Cust-05283,82.82415,92.309,92.12,5,1. Loyal
Cust-05284,75.78429,85.466,94.792,5,1. Loyal
Cust-05285,62.68325,91.877,87.868,2,3. Need Attention
Cust-05286,91.31201,98.415,99.182,5,1. Loyal
Cust-05287,67.88384,63.962,80.37,2,3. Need Attention
Cust-05288,11.58499,16.241,50.3,6,5. One-Time Buy
Cust-05289,65.45216,41.855,38.328,1,6. Dormant
Cust-05290,83.51563,77.236,33.887,4,2. Potential Loyal
Cust-05291,50.40378,58.376,56.238,3,4. At Risk
Cust-05292,30.85529,41.855,58.468,3,4. At Risk
Cust-05293,92.09054,97.552,96.104,5,1. Loyal
Cust-05294,51.96886,63.962,50.221,3,4. At Risk
Cust-05295,64.38242,77.236,82.804,2,3. Need Attention
Cust-05296,75.20689,58.376,68.462,4,2. Potential Loyal
Cust-05297,64.6406,79.162,90.016,2,3. Need Attention
Cust-05298,45.43935,68.422,10.14,1,6. Dormant
Cust-05299,36.92648,63.962,37.259,3,4. At Risk
Cust-05300,51.69867,63.962,49.176,3,4. At Risk
Cust-05301,83.51563,87.727,93.492,5,1. Loyal
Cust-05302,86.45966,84.536,79.102,5,1. Loyal
Cust-05303,73.0364,68.422,64.549,4,2. Potential Loyal
Cust-05304,62.04781,58.376,70.482,2,3. Need Attention
Cust-05305,84.23512,30.522,59.7,4,2. Potential Loyal
Cust-05306,57.90495,51.272,61.404,3,4. At Risk
Cust-05307,89.7049,68.422,39.532,4,2. Potential Loyal
Cust-05308,48.10319,58.376,65.712,3,4. At Risk
Cust-05309,46.78428,51.272,33.763,1,6. Dormant
Cust-05310,98.05966,91.386,82.18,5,1. Loyal
Cust-05311,69.20475,51.272,27.772,1,6. Dormant
Cust-05312,75.78429,51.272,38.688,4,2. Potential Loyal
Cust-05313,57.55271,68.422,86.052,2,3. Need Attention
Cust-05314,82.82415,93.91,91.07,5,1. Loyal
Cust-05315,65.45216,91.386,34.756,4,2. Potential Loyal
Cust-05316,44.41665,63.962,66.317,3,4. At Risk
Cust-05317,43.88528,30.522,65.453,6,5. One-Time Buy
Cust-05318,98.05966,96.809,92.134,5,1. Loyal
Cust-05319,75.20689,63.962,80.814,2,3. Need Attention
Cust-05320,44.61378,77.236,87.178,2,3. Need Attention
Cust-05321,76.3707,93.211,82.444,5,1. Loyal
Cust-05322,59.80426,85.466,90.316,2,3. Need Attention
Cust-05323,65.74136,86.274,92.1,2,3. Need Attention
Cust-05324,40.06064,30.522,40.057,6,5. One-Time Buy
Cust-05325,45.43935,51.272,8.059,1,6. Dormant
Cust-05326,37.34277,41.855,69.198,3,4. At Risk
Cust-05327,77.66159,77.236,91.161,5,1. Loyal
Cust-05328,17.03976,30.522,57.856,6,5. One-Time Buy
Cust-05329,65.74136,68.422,44.121,4,2. Potential Loyal
Cust-05330,67.14133,68.422,30.969,4,2. Potential Loyal
Cust-05331,72.08074,90.505,95.926,5,1. Loyal
Cust-05332,63.26465,68.422,88.658,2,3. Need Attention
Cust-05333,47.71392,68.422,48.064,3,4. At Risk
Cust-05334,88.90935,82.337,90.194,5,1. Loyal
Cust-05335,51.18932,68.422,79.542,2,3. Need Attention
Cust-05336,74.60448,72.023,86.33,2,3. Need Attention
Cust-05337,78.6913,77.236,74.194,5,1. Loyal
Cust-05338,75.20689,79.162,92.156,5,1. Loyal
Cust-05339,11.76112,51.272,16.556,0,7. Lost
Cust-05340,69.20475,58.376,52.182,4,2. Potential Loyal
Cust-05341,93.74268,85.466,86.67,5,1. Loyal
Cust-05342,50.91813,41.855,55.339,3,4. At Risk
Cust-05343,48.57752,51.272,33.438,1,6. Dormant
Cust-05344,91.31201,68.422,70.916,4,2. Potential Loyal
Cust-05345,67.88384,94.871,96.868,5,1. Loyal
Cust-05346,47.55681,68.422,46.479,3,4. At Risk
Cust-05347,69.57801,63.962,62.524,4,2. Potential Loyal
Cust-05348,24.26975,41.855,17.637,0,7. Lost
Cust-05349,84.97263,96.906,95.158,5,1. Loyal
Cust-05350,91.31201,87.024,85.832,5,1. Loyal
Cust-05351,67.3925,82.337,91.175,2,3. Need Attention
Cust-05352,80.06625,91.877,86.4,5,1. Loyal
Cust-05353,29.45432,77.236,75.104,3,4. At Risk
Cust-05354,59.80426,30.522,29.562,1,6. Dormant
Cust-05355,63.83104,72.023,70.043,2,3. Need Attention
Cust-05356,43.88528,58.376,73.981,3,4. At Risk
Cust-05357,50.40378,96.694,91.026,2,3. Need Attention
Cust-05358,92.09054,99.043,99.506,5,1. Loyal
Cust-05359,53.75009,30.522,65.122,3,4. At Risk
Cust-05360,79.1346,51.272,82.899,4,2. Potential Loyal
Cust-05361,81.51625,41.855,29.855,1,6. Dormant
Cust-05362,99.86491,94.259,95.058,5,1. Loyal
Cust-05363,66.33477,30.522,25.536,1,6. Dormant
Cust-05364,84.23512,41.855,49.342,4,2. Potential Loyal
Cust-05365,91.31201,93.211,93.89,5,1. Loyal
Cust-05366,42.07603,58.376,57.328,3,4. At Risk
Cust-05367,67.3925,94.729,95.154,5,1. Loyal
Cust-05368,68.86051,93.91,85.332,5,1. Loyal
Cust-05369,83.51563,41.855,53.043,4,2. Potential Loyal
Cust-05370,46.31796,41.855,17.77,1,6. Dormant
Cust-05371,76.98712,72.023,74.16,2,3. Need Attention
Cust-05372,99.21046,98.807,99.168,5,1. Loyal
Cust-05373,11.64504,30.522,49.024,6,5. One-Time Buy
Cust-05374,83.51563,97.048,97.332,5,1. Loyal
Cust-05375,72.08074,51.272,71.894,4,2. Potential Loyal
Cust-05376,11.46091,16.241,13.051,0,7. Lost
Cust-05377,56.58004,41.855,62.87,3,4. At Risk
Cust-05378,54.80181,63.962,39.481,3,4. At Risk
Cust-05379,67.3925,41.855,33.514,1,6. Dormant
Cust-05380,68.86051,92.309,87.496,5,1. Loyal
Cust-05381,98.93226,58.376,80.74,5,1. Loyal
Cust-05382,99.21046,92.309,87.168,5,1. Loyal
Cust-05383,82.14568,95.485,96.864,5,1. Loyal
Cust-05384,68.16704,68.422,80.527,2,3. Need Attention
Cust-05385,11.50394,16.241,10.511,0,7. Lost
Cust-05386,89.7049,92.648,95.496,5,1. Loyal
Cust-05387,43.49601,72.023,70.965,2,3. Need Attention
Cust-05388,78.6913,89.302,93.154,5,1. Loyal
Cust-05389,35.8027,63.962,82.569,2,3. Need Attention
Cust-05390,55.98163,58.376,58.119,3,4. At Risk
Cust-05391,80.06625,94.428,84.952,5,1. Loyal
Cust-05392,72.08074,97.859,98.038,5,1. Loyal
Cust-05393,46.07179,41.855,16.328,1,6. Dormant
Cust-05394,95.658,84.536,89.738,5,1. Loyal
Cust-05395,52.25406,88.83,90.21,2,3. Need Attention
Cust-05396,65.18398,41.855,43.062,1,6. Dormant
Cust-05397,61.06714,74.91,70.04,2,3. Need Attention
Cust-05398,88.1108,98.415,99.202,5,1. Loyal
Cust-05399,62.40806,87.024,89.572,2,3. Need Attention
Cust-05400,73.54675,74.91,89.138,2,3. Need Attention
Cust-05401,48.35236,30.522,16.376,1,6. Dormant
Cust-05402,80.99689,91.386,96.808,5,1. Loyal
Cust-05403,65.18398,41.855,48.283,4,2. Potential Loyal
Cust-05404,12.59969,51.272,42.034,6,5. One-Time Buy
Cust-05405,45.86365,30.522,14.131,1,6. Dormant
Cust-05406,80.54558,93.467,96.02,5,1. Loyal
Cust-05407,42.07603,41.855,4.545,1,6. Dormant
Cust-05408,68.16704,82.337,91.658,2,3. Need Attention
Cust-05409,50.40378,51.272,69.371,3,4. At Risk
Cust-05410,66.87014,94.428,97.033,5,1. Loyal
Cust-05411,65.74136,68.422,40.028,4,2. Potential Loyal
Cust-05412,71.61742,94.586,96.082,5,1. Loyal
Cust-05413,66.33477,58.376,88.036,2,3. Need Attention
